[2025-07-31 05:58:31,748][datasets][INFO] - PyTorch version 2.7.1+cu128 available.
[2025-07-31 05:58:46,932][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:58:52,880][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:58:53,574][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:58:55,147][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:06,417][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:07,636][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:07,852][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:14,246][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:14,462][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:14,702][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:15,528][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:16,976][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:18,919][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:19,665][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:19,678][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:21,183][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:21,342][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:25,808][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:27,068][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:27,248][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:27,806][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:35,450][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:36,886][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:59:37,005][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
