[2025-07-31 06:00:02,977][datasets][INFO] - PyTorch version 2.7.1+cu128 available.
[2025-07-31 06:00:14,296][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:14,941][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:15,953][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:17,535][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:20,629][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:22,382][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:22,692][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:24,540][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:26,182][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:26,974][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:27,593][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:31,915][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:32,810][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:33,856][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 06:00:34,820][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/v1/chat/completions "HTTP/1.1 200 OK"
