[2025-07-31 05:50:06,545][datasets][INFO] - PyTorch version 2.7.1+cu128 available.
[2025-07-31 05:50:14,995][openai._base_client][INFO] - Retrying request to /chat/completions in 0.402774 seconds
[2025-07-31 05:50:14,995][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455642 seconds
[2025-07-31 05:50:14,996][openai._base_client][INFO] - Retrying request to /chat/completions in 0.469640 seconds
[2025-07-31 05:50:14,996][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451534 seconds
[2025-07-31 05:50:14,997][openai._base_client][INFO] - Retrying request to /chat/completions in 0.441863 seconds
[2025-07-31 05:50:14,997][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379639 seconds
[2025-07-31 05:50:14,998][openai._base_client][INFO] - Retrying request to /chat/completions in 0.426378 seconds
[2025-07-31 05:50:14,998][openai._base_client][INFO] - Retrying request to /chat/completions in 0.405721 seconds
[2025-07-31 05:50:14,999][openai._base_client][INFO] - Retrying request to /chat/completions in 0.442558 seconds
[2025-07-31 05:50:14,999][openai._base_client][INFO] - Retrying request to /chat/completions in 0.477266 seconds
[2025-07-31 05:50:14,999][openai._base_client][INFO] - Retrying request to /chat/completions in 0.473538 seconds
[2025-07-31 05:50:15,000][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407053 seconds
[2025-07-31 05:50:15,000][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446722 seconds
[2025-07-31 05:50:15,000][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390481 seconds
[2025-07-31 05:50:15,001][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454766 seconds
[2025-07-31 05:50:15,001][openai._base_client][INFO] - Retrying request to /chat/completions in 0.452673 seconds
[2025-07-31 05:50:15,002][openai._base_client][INFO] - Retrying request to /chat/completions in 0.479579 seconds
[2025-07-31 05:50:15,002][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433999 seconds
[2025-07-31 05:50:15,002][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498359 seconds
[2025-07-31 05:50:15,003][openai._base_client][INFO] - Retrying request to /chat/completions in 0.482152 seconds
[2025-07-31 05:50:15,003][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384601 seconds
[2025-07-31 05:50:15,003][openai._base_client][INFO] - Retrying request to /chat/completions in 0.416442 seconds
[2025-07-31 05:50:15,003][openai._base_client][INFO] - Retrying request to /chat/completions in 0.381449 seconds
[2025-07-31 05:50:15,004][openai._base_client][INFO] - Retrying request to /chat/completions in 0.453776 seconds
[2025-07-31 05:50:20,418][openai._base_client][INFO] - Retrying request to /chat/completions in 0.904407 seconds
[2025-07-31 05:50:20,418][openai._base_client][INFO] - Retrying request to /chat/completions in 0.771263 seconds
[2025-07-31 05:50:20,419][openai._base_client][INFO] - Retrying request to /chat/completions in 0.953211 seconds
[2025-07-31 05:50:20,419][openai._base_client][INFO] - Retrying request to /chat/completions in 0.944201 seconds
[2025-07-31 05:50:20,420][openai._base_client][INFO] - Retrying request to /chat/completions in 0.911610 seconds
[2025-07-31 05:50:20,420][openai._base_client][INFO] - Retrying request to /chat/completions in 0.877004 seconds
[2025-07-31 05:50:20,420][openai._base_client][INFO] - Retrying request to /chat/completions in 0.983990 seconds
[2025-07-31 05:50:20,421][openai._base_client][INFO] - Retrying request to /chat/completions in 0.880127 seconds
[2025-07-31 05:50:20,421][openai._base_client][INFO] - Retrying request to /chat/completions in 0.845339 seconds
[2025-07-31 05:50:20,422][openai._base_client][INFO] - Retrying request to /chat/completions in 0.910771 seconds
[2025-07-31 05:50:20,422][openai._base_client][INFO] - Retrying request to /chat/completions in 0.847239 seconds
[2025-07-31 05:50:20,423][openai._base_client][INFO] - Retrying request to /chat/completions in 0.896398 seconds
[2025-07-31 05:50:20,423][openai._base_client][INFO] - Retrying request to /chat/completions in 0.768772 seconds
[2025-07-31 05:50:20,424][openai._base_client][INFO] - Retrying request to /chat/completions in 0.962513 seconds
[2025-07-31 05:50:20,425][openai._base_client][INFO] - Retrying request to /chat/completions in 0.876728 seconds
[2025-07-31 05:50:20,425][openai._base_client][INFO] - Retrying request to /chat/completions in 0.857044 seconds
[2025-07-31 05:50:20,426][openai._base_client][INFO] - Retrying request to /chat/completions in 0.964483 seconds
[2025-07-31 05:50:20,426][openai._base_client][INFO] - Retrying request to /chat/completions in 0.792684 seconds
[2025-07-31 05:50:20,427][openai._base_client][INFO] - Retrying request to /chat/completions in 0.812770 seconds
[2025-07-31 05:50:20,427][openai._base_client][INFO] - Retrying request to /chat/completions in 0.987027 seconds
[2025-07-31 05:50:20,427][openai._base_client][INFO] - Retrying request to /chat/completions in 0.927240 seconds
[2025-07-31 05:50:20,428][openai._base_client][INFO] - Retrying request to /chat/completions in 0.960621 seconds
[2025-07-31 05:50:20,428][openai._base_client][INFO] - Retrying request to /chat/completions in 0.776957 seconds
