[2025-07-31 05:57:37,994][datasets][INFO] - PyTorch version 2.7.1+cu128 available.
[2025-07-31 05:57:43,316][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,348][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,363][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,374][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,387][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,392][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,411][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,413][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,421][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,432][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,436][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,438][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,439][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,449][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,453][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,461][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,469][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,496][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,498][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,539][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,677][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,683][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,725][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
[2025-07-31 05:57:43,752][httpx][INFO] - HTTP Request: POST https://api.deerapi.com/chat/completions "HTTP/1.1 200 OK"
