[2025-07-27 11:24:47,109][datasets][INFO] - PyTorch version 2.7.1+cu128 available.
[2025-07-27 11:24:58,144][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:24:58,233][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:24:58,808][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:24:59,512][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:25:02,756][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:25:02,777][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:25:03,033][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:25:03,104][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:25:08,220][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:25:08,613][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:25:08,700][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
[2025-07-27 11:25:08,978][httpx][INFO] - HTTP Request: POST http://35.220.164.252:3888/v1/chat/completions "HTTP/1.1 200 OK"
